"@timestamp",message,"log.file.path","agent.hostname"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /siteIndex HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /bondage.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /defense HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /pm HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /siteIndex.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /p2p.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /hockey.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /webcam HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /index_html HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /webcam.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /266 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /266.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /bd HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /index_html.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /242 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /russia HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /318 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /242.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /bd.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /Z HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.922","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /russia.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.578","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /filter HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.577","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /intm HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.577","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /opera.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
